#	Isochrone	Z = 0.01900		Age = 	6.310e+07 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	Mbol 	Mu 	Mb 	Mv 	Mr 	Mi 	Mj 	Mh 	Mk 	Flum
	9.00	1.89999998	1.8974	1.2832	3.8639	3.8344	1.562	1.826	1.806	1.520	1.346	1.185	1.019	0.897	0.873	-0.31142170
	9.00	1.90160036	1.8990	1.2850	3.8637	3.8322	1.558	1.822	1.802	1.515	1.341	1.179	1.013	0.891	0.867	-0.31106793
	9.00	1.94335508	1.9404	1.3293	3.8558	3.7657	1.447	1.732	1.720	1.408	1.217	1.040	0.859	0.725	0.698	-0.30207919
	9.00	1.95000005	1.9470	1.3359	3.8540	3.7536	1.430	1.720	1.711	1.393	1.197	1.016	0.832	0.695	0.668	-0.30069035
	9.00	1.97971070	1.9764	1.3655	3.8457	3.6971	1.356	1.665	1.675	1.325	1.107	0.905	0.711	0.558	0.529	-0.29461435
	9.00	2.00000000	1.9965	1.3849	3.8388	3.6545	1.308	1.645	1.653	1.282	1.051	0.836	0.628	0.463	0.433	-0.29058670
	9.00	2.01289463	2.0093	1.3973	3.8345	3.6276	1.277	1.634	1.639	1.255	1.015	0.793	0.575	0.403	0.373	-0.28807650
	9.00	2.02768350	2.0239	1.4117	3.8297	3.5971	1.241	1.619	1.622	1.223	0.975	0.744	0.515	0.334	0.304	-0.28524366
	9.00	2.04158711	2.0376	1.4276	3.8259	3.5690	1.201	1.600	1.597	1.186	0.930	0.692	0.454	0.267	0.235	-0.28262433
	9.00	2.05102491	2.0469	1.4426	3.8253	3.5537	1.164	1.566	1.562	1.148	0.892	0.653	0.413	0.226	0.193	-0.28087007
	9.00	2.05698490	2.0528	1.4574	3.8276	3.5495	1.126	1.518	1.514	1.109	0.857	0.623	0.389	0.206	0.175	-0.27977200
	9.00	2.06174731	2.0575	1.4798	3.8351	3.5581	1.070	1.428	1.427	1.046	0.808	0.588	0.372	0.202	0.172	-0.27889992
	9.00	2.06493759	2.0607	1.5208	3.8541	3.5934	0.968	1.272	1.233	0.923	0.731	0.556	0.372	0.238	0.213	-0.27831837
	9.00	2.06580973	2.0615	1.5594	3.8714	3.6245	0.871	1.137	1.060	0.811	0.661	0.528	0.373	0.266	0.250	-0.27815976
	9.00	2.06627202	2.0620	1.6088	3.8903	3.6508	0.748	0.981	0.874	0.693	0.589	0.488	0.370	0.292	0.275	-0.27807575
	9.00	2.06634307	2.0621	1.5910	3.8873	3.6565	0.792	1.031	0.928	0.736	0.626	0.519	0.396	0.313	0.296	-0.27806284
	9.00	2.06644320	2.0622	1.5501	3.8755	3.6504	0.895	1.150	1.069	0.833	0.692	0.566	0.419	0.317	0.304	-0.27804465
	9.00	2.06660986	2.0623	1.5413	3.8581	3.5894	0.917	1.216	1.159	0.866	0.687	0.525	0.345	0.219	0.196	-0.27801438
	9.00	2.06684995	2.0626	1.5558	3.8408	3.5057	0.881	1.217	1.210	0.848	0.620	0.412	0.210	0.052	0.022	-0.27797078
	9.00	2.06710982	2.0628	1.5597	3.8269	3.4463	0.871	1.270	1.257	0.851	0.599	0.365	0.129	-0.053	-0.086	-0.27792361
	9.00	2.06754708	2.0632	1.5553	3.8102	3.3841	0.882	1.372	1.342	0.874	0.592	0.327	0.050	-0.165	-0.203	-0.27784426
	9.00	2.06830955	2.0640	1.5371	3.7905	3.3237	0.927	1.565	1.491	0.944	0.623	0.328	0.003	-0.253	-0.291	-0.27770600
	9.00	2.06908226	2.0647	1.5099	3.7754	3.2904	0.995	1.766	1.646	1.037	0.687	0.367	-0.000	-0.283	-0.329	-0.27756600
	9.00	2.06993890	2.0656	1.4671	3.7604	3.2734	1.102	2.039	1.848	1.172	0.794	0.444	0.035	-0.285	-0.330	-0.27741093
	9.00	2.07059836	2.0662	1.4220	3.7490	3.2733	1.215	2.286	2.034	1.311	0.909	0.543	0.100	-0.246	-0.294	-0.27729166
	9.00	2.07126236	2.0669	1.3669	3.7366	3.2786	1.353	2.582	2.257	1.480	1.054	0.667	0.185	-0.190	-0.241	-0.27717166
	9.00	2.07193136	2.0675	1.3169	3.7259	3.2862	1.478	2.863	2.464	1.639	1.191	0.783	0.267	-0.138	-0.191	-0.27705085
	9.00	2.07284760	2.0684	1.2924	3.7131	3.2598	1.539	3.124	2.630	1.747	1.271	0.842	0.279	-0.163	-0.216	-0.27688554
	9.00	2.07409024	2.0697	1.3411	3.7015	3.1649	1.417	3.195	2.609	1.671	1.167	0.721	0.112	-0.365	-0.416	-0.27666161
	9.00	2.07519078	2.0708	1.4122	3.6953	3.0691	1.239	3.129	2.490	1.521	1.003	0.545	-0.088	-0.584	-0.636	-0.27646356
	9.00	2.07620406	2.0717	1.4841	3.6905	2.9781	1.060	3.042	2.358	1.366	0.837	0.368	-0.283	-0.794	-0.848	-0.27628142
	9.00	2.07704210	2.0726	1.5462	3.6865	2.9004	0.905	2.965	2.242	1.231	0.693	0.215	-0.450	-0.973	-1.030	-0.27613094
	9.00	2.07790756	2.0734	1.6127	3.6826	2.8183	0.738	2.878	2.115	1.085	0.538	0.051	-0.628	-1.165	-1.224	-0.27597569
	9.00	2.07882357	2.0743	1.6841	3.6784	2.7302	0.560	2.785	1.978	0.927	0.370	-0.126	-0.821	-1.371	-1.431	-0.27581154
	9.00	2.07967830	2.0751	1.7510	3.6743	2.6470	0.392	2.702	1.855	0.783	0.215	-0.290	-1.001	-1.565	-1.626	-0.27565852
	9.00	2.08040142	2.0757	1.8090	3.6705	2.5743	0.247	2.636	1.751	0.661	0.082	-0.431	-1.157	-1.733	-1.796	-0.27552917
	9.00	2.08110547	2.0764	1.8675	3.6671	2.5021	0.101	2.565	1.645	0.537	-0.051	-0.572	-1.313	-1.901	-1.965	-0.27540334
	9.00	2.08184290	2.0770	1.9299	3.6632	2.4245	-0.055	2.496	1.534	0.405	-0.193	-0.722	-1.479	-2.080	-2.146	-0.27527166
	9.00	2.08251452	2.0776	1.9886	3.6598	2.3521	-0.202	2.427	1.427	0.280	-0.327	-0.863	-1.636	-2.249	-2.314	-0.27515181
	9.00	2.08320189	2.0782	2.0516	3.6559	2.2735	-0.359	2.360	1.315	0.147	-0.470	-1.014	-1.805	-2.431	-2.496	-0.27502926
	9.00	2.08380103	2.0786	2.1092	3.6520	2.2006	-0.503	2.306	1.217	0.028	-0.599	-1.151	-1.960	-2.599	-2.664	-0.27492251
	9.00	2.08438134	2.0791	2.1661	3.6481	2.1280	-0.645	2.261	1.126	-0.084	-0.724	-1.287	-2.112	-2.766	-2.831	-0.27481918
	9.00	2.08498383	2.0795	2.2259	3.6440	2.0522	-0.795	2.213	1.030	-0.203	-0.855	-1.430	-2.271	-2.941	-3.007	-0.27471198
	9.00	2.08559680	2.0798	2.2857	3.6401	1.9765	-0.944	2.165	0.934	-0.322	-0.987	-1.573	-2.429	-3.116	-3.182	-0.27460299
	9.00	2.08632970	2.0802	2.3423	3.6361	1.9042	-1.086	2.130	0.846	-0.432	-1.111	-1.708	-2.579	-3.282	-3.350	-0.27447277
	9.00	2.08656573	2.0803	2.3535	3.6354	1.8902	-1.114	2.121	0.828	-0.454	-1.135	-1.734	-2.609	-3.314	-3.383	-0.27443085
	9.00	2.08744335	2.0808	2.0539	3.6561	2.2728	-0.365	2.349	1.307	0.140	-0.477	-1.020	-1.810	-2.435	-2.500	-0.27427510
	9.00	2.08777118	2.0811	1.9960	3.6600	2.3464	-0.220	2.406	1.407	0.260	-0.346	-0.881	-1.654	-2.266	-2.331	-0.27421696
	9.00	2.08801508	2.0813	1.9489	3.6633	2.4067	-0.102	2.449	1.486	0.357	-0.241	-0.769	-1.527	-2.127	-2.192	-0.27417372
	9.00	2.08825970	2.0815	1.9043	3.6664	2.4635	0.009	2.493	1.562	0.449	-0.141	-0.663	-1.407	-1.997	-2.061	-0.27413037
	9.00	2.08854198	2.0818	1.8588	3.6694	2.5214	0.123	2.539	1.640	0.543	-0.038	-0.554	-1.285	-1.864	-1.928	-0.27408035
	9.00	2.08890033	2.0821	1.8110	3.6726	2.5818	0.243	2.592	1.724	0.643	0.070	-0.438	-1.157	-1.725	-1.787	-0.27401688
	9.00	2.08975267	2.0829	1.7463	3.6768	2.6635	0.404	2.666	1.839	0.778	0.218	-0.282	-0.983	-1.537	-1.597	-0.27386601
	9.00	2.08978105	2.0829	1.7080	3.6794	2.7122	0.500	2.710	1.909	0.862	0.307	-0.187	-0.878	-1.424	-1.484	-0.27386099
	9.00	2.08981895	2.0830	1.6746	3.6815	2.7541	0.584	2.750	1.972	0.935	0.385	-0.104	-0.787	-1.326	-1.386	-0.27385428
	9.00	2.08988547	2.0830	1.6415	3.6838	2.7963	0.666	2.787	2.032	1.006	0.462	-0.022	-0.697	-1.229	-1.287	-0.27384251
	9.00	2.09003758	2.0832	1.6034	3.6863	2.8443	0.761	2.832	2.102	1.089	0.550	0.072	-0.594	-1.118	-1.175	-0.27381561
	9.00	2.09042788	2.0835	1.5625	3.6887	2.8950	0.864	2.886	2.180	1.179	0.646	0.173	-0.485	-1.000	-1.057	-0.27374660
	9.00	2.09126854	2.0844	1.5281	3.6909	2.9385	0.950	2.928	2.244	1.253	0.725	0.257	-0.392	-0.901	-0.956	-0.27359805
	9.00	2.14342499	2.1350	1.5907	3.6919	2.8902	0.793	2.759	2.080	1.091	0.566	0.100	-0.546	-1.050	-1.105	-0.26464887
	9.00	2.16858268	2.1594	1.6196	3.6924	2.8684	0.721	2.679	2.003	1.016	0.491	0.027	-0.617	-1.119	-1.174	-0.26051255
	9.00	2.20000005	2.1897	1.6613	3.6926	2.8333	0.617	2.576	1.898	0.911	0.387	-0.078	-0.721	-1.221	-1.277	-0.25550276
	9.00	2.22503924	2.2139	1.6974	3.6926	2.8021	0.527	2.489	1.808	0.820	0.296	-0.168	-0.811	-1.311	-1.367	-0.25162881
	9.00	2.27124453	2.2579	1.7770	3.6906	2.7230	0.327	2.334	1.630	0.631	0.103	-0.366	-1.017	-1.522	-1.580	-0.24474283
	9.00	2.28833246	2.2740	1.8382	3.6859	2.6462	0.174	2.273	1.523	0.501	-0.038	-0.517	-1.185	-1.706	-1.765	-0.24227880
	9.00	2.29646945	2.2816	1.9001	3.6806	2.5643	0.020	2.225	1.421	0.373	-0.179	-0.670	-1.357	-1.896	-1.956	-0.24112060
	9.00	2.29786634	2.2828	1.9556	3.6756	2.4894	-0.119	2.186	1.332	0.259	-0.304	-0.806	-1.512	-2.068	-2.128	-0.24092274
	9.00	2.29835320	2.2833	2.0132	3.6711	2.4137	-0.263	2.141	1.242	0.145	-0.431	-0.943	-1.668	-2.240	-2.302	-0.24085385
	9.00	2.29852033	2.2834	2.0674	3.6669	2.3430	-0.398	2.097	1.154	0.037	-0.551	-1.071	-1.814	-2.401	-2.464	-0.24083021
	9.00	2.29859304	2.2835	2.1130	3.6636	2.2842	-0.512	2.057	1.079	-0.056	-0.652	-1.180	-1.937	-2.535	-2.599	-0.24081992
	9.00	2.29866815	2.2835	2.1711	3.6594	2.2093	-0.658	2.006	0.982	-0.176	-0.782	-1.318	-2.095	-2.707	-2.770	-0.24080930
	9.00	2.29875088	2.2836	2.2339	3.6549	2.1284	-0.815	1.951	0.876	-0.305	-0.922	-1.468	-2.266	-2.892	-2.955	-0.24079760
	9.00	2.30227923	2.2859	2.2923	3.6507	2.0534	-0.961	1.906	0.782	-0.422	-1.051	-1.607	-2.423	-3.065	-3.128	-0.24029954
	9.00	2.30392933	2.2869	2.3603	3.6458	1.9662	-1.131	1.859	0.677	-0.554	-1.199	-1.769	-2.604	-3.266	-3.330	-0.24006723
	9.00	2.30484390	2.2873	2.4437	3.6393	1.8569	-1.339	1.821	0.557	-0.712	-1.379	-1.967	-2.827	-3.514	-3.582	-0.23993863
	9.00	2.30539107	2.2875	2.5091	3.6339	1.7698	-1.503	1.800	0.467	-0.832	-1.517	-2.120	-3.001	-3.711	-3.780	-0.23986176
	9.00	2.30586314	2.2875	2.5809	3.6284	1.6760	-1.682	1.772	0.364	-0.967	-1.668	-2.287	-3.191	-3.923	-3.994	-0.23979547
	9.00	2.30615544	2.2874	2.6395	3.6230	1.5961	-1.829	1.780	0.303	-1.060	-1.780	-2.415	-3.347	-4.102	-4.177	-0.23975444
	9.00	2.30641770	2.2873	2.7026	3.6187	1.5155	-1.987	1.754	0.217	-1.175	-1.910	-2.559	-3.514	-4.287	-4.365	-0.23971763
	9.00	2.30661249	2.2871	2.7580	3.6147	1.4440	-2.125	1.735	0.146	-1.272	-2.023	-2.684	-3.661	-4.452	-4.534	-0.23969030
	9.00	2.30678487	2.2868	2.8180	3.6112	1.3700	-2.275	1.687	0.055	-1.386	-2.151	-2.823	-3.818	-4.625	-4.710	-0.23966613
	9.00	2.30694199	2.2865	2.8779	3.6057	1.2882	-2.425	1.682	-0.007	-1.480	-2.265	-2.956	-3.978	-4.810	-4.899	-0.23964409
	9.00	2.30709195	2.2861	2.9396	3.6004	1.2052	-2.579	1.652	-0.080	-1.579	-2.383	-3.100	-4.141	-4.996	-5.089	-0.23962306
	9.00	2.30725670	2.2854	3.0043	3.5946	1.1172	-2.741	1.591	-0.166	-1.682	-2.506	-3.266	-4.316	-5.189	-5.288	-0.23959996
	9.00	2.30741405	2.2846	3.0666	3.5893	1.0335	-2.896	1.523	-0.255	-1.785	-2.626	-3.426	-4.483	-5.373	-5.478	-0.23957790
	9.00	2.30753374	2.2838	3.1192	3.5849	0.9631	-3.028	1.460	-0.333	-1.874	-2.729	-3.560	-4.625	-5.528	-5.638	-0.23956113
	9.00	2.30775094	2.2819	3.1834	3.5798	0.8782	-3.188	1.375	-0.434	-1.984	-2.856	-3.724	-4.796	-5.715	-5.830	-0.23953069
	9.00	2.30790067	2.2802	3.2428	3.5743	0.7962	-3.337	1.303	-0.520	-2.079	-2.969	-3.877	-4.956	-5.894	-6.015	-0.23950971
	9.00	2.30796814	2.2792	3.3143	3.5661	0.6920	-3.516	1.315	-0.504	-2.072	-3.012	-4.030	-5.144	-6.025	-6.225	-0.23950026
	9.00	2.30797553	2.2791	3.3258	3.5640	0.6719	-3.544	1.337	-0.481	-2.051	-3.004	-4.051	-5.175	-6.040	-6.261	-0.23949922
	9.00	2.30798674	2.2789	3.3385	3.5626	0.6535	-3.576	1.338	-0.478	-2.050	-3.012	-4.078	-5.208	-6.063	-6.298	-0.23949765
	9.00	2.30799747	2.2787	3.3510	3.5612	0.6355	-3.608	1.340	-0.476	-2.049	-3.020	-4.105	-5.240	-6.085	-6.334	-0.23949615
	9.00	2.30800796	2.2785	3.3635	3.5598	0.6174	-3.639	1.341	-0.474	-2.048	-3.028	-4.131	-5.273	-6.108	-6.371	-0.23949468
	9.00	2.30801868	2.2782	3.3761	3.5584	0.5993	-3.670	1.342	-0.471	-2.047	-3.036	-4.158	-5.306	-6.131	-6.407	-0.23949318
	9.00	2.30802917	2.2780	3.3887	3.5570	0.5811	-3.702	1.343	-0.469	-2.046	-3.043	-4.185	-5.339	-6.154	-6.444	-0.23949171
	9.00	2.30803990	2.2777	3.4013	3.5557	0.5628	-3.733	1.344	-0.467	-2.045	-3.051	-4.212	-5.372	-6.176	-6.481	-0.23949021
	9.00	2.30805063	2.2774	3.4140	3.5543	0.5445	-3.765	1.345	-0.465	-2.044	-3.059	-4.239	-5.405	-6.199	-6.517	-0.23948870
	9.00	2.30806112	2.2772	3.4266	3.5529	0.5263	-3.796	1.346	-0.462	-2.043	-3.067	-4.266	-5.438	-6.222	-6.554	-0.23948723
	9.00	2.30807185	2.2769	3.4392	3.5515	0.5080	-3.828	1.348	-0.460	-2.042	-3.075	-4.293	-5.471	-6.245	-6.591	-0.23948573
	9.00	2.30808234	2.2765	3.4518	3.5501	0.4898	-3.860	1.349	-0.458	-2.042	-3.083	-4.320	-5.503	-6.268	-6.627	-0.23948426
	9.00	2.30809307	2.2762	3.4645	3.5487	0.4715	-3.891	1.350	-0.455	-2.041	-3.091	-4.347	-5.536	-6.291	-6.664	-0.23948276
	9.00	2.30810356	2.2759	3.4771	3.5473	0.4533	-3.923	1.351	-0.453	-2.040	-3.099	-4.374	-5.569	-6.313	-6.701	-0.23948129
	9.00	2.30811429	2.2755	3.4897	3.5459	0.4350	-3.954	1.351	-0.451	-2.039	-3.107	-4.401	-5.602	-6.336	-6.737	-0.23947979
	9.00	2.30812502	2.2751	3.5023	3.5445	0.4167	-3.986	1.352	-0.448	-2.038	-3.115	-4.428	-5.635	-6.359	-6.774	-0.23947828
	9.00	2.30813551	2.2747	3.5149	3.5431	0.3985	-4.017	1.358	-0.432	-2.022	-3.110	-4.443	-5.671	-6.383	-6.814	-0.23947681
	9.00	2.30814362	2.2744	3.5241	3.5421	0.3851	-4.040	1.365	-0.414	-2.005	-3.101	-4.450	-5.697	-6.400	-6.846	-0.23947568
	9.00	2.30815363	2.2739	3.5343	3.5410	0.3704	-4.066	1.373	-0.394	-1.986	-3.091	-4.457	-5.727	-6.420	-6.880	-0.23947428
	9.00	2.30816388	2.2735	3.5436	3.5399	0.3569	-4.089	1.380	-0.376	-1.968	-3.082	-4.463	-5.754	-6.437	-6.912	-0.23947284
	9.00	2.30817199	2.2731	3.5507	3.5392	0.3466	-4.107	1.385	-0.362	-1.955	-3.076	-4.468	-5.775	-6.451	-6.936	-0.23947171
	9.00	2.30818009	2.2727	3.5578	3.5384	0.3362	-4.125	1.391	-0.348	-1.941	-3.069	-4.473	-5.796	-6.465	-6.960	-0.23947057
	9.00	2.30820751	2.2714	3.5665	3.5373	0.3230	-4.146	1.400	-0.327	-1.921	-3.057	-4.478	-5.821	-6.481	-6.991	-0.23946673
	9.00	2.30824661	2.2694	3.5786	3.5360	0.3053	-4.176	1.409	-0.303	-1.898	-3.046	-4.486	-5.856	-6.504	-7.032	-0.23946125
	9.00	2.30828547	2.2674	3.5906	3.5346	0.2875	-4.207	1.418	-0.279	-1.875	-3.034	-4.495	-5.892	-6.527	-7.073	-0.23945581
	9.00	2.30832386	2.2653	3.6027	3.5333	0.2697	-4.237	1.427	-0.256	-1.852	-3.023	-4.503	-5.927	-6.550	-7.113	-0.23945044
	9.00	2.30836225	2.2630	3.6147	3.5320	0.2519	-4.267	1.436	-0.232	-1.830	-3.011	-4.511	-5.962	-6.573	-7.154	-0.23944506
	9.00	2.30840015	2.2607	3.6267	3.5306	0.2341	-4.297	1.445	-0.209	-1.807	-3.000	-4.520	-5.997	-6.596	-7.195	-0.23943975
	9.00	2.30843830	2.2583	3.6388	3.5293	0.2162	-4.327	1.454	-0.185	-1.784	-2.988	-4.528	-6.032	-6.619	-7.236	-0.23943441
	9.00	2.30847573	2.2557	3.6508	3.5280	0.1984	-4.357	1.464	-0.161	-1.761	-2.976	-4.537	-6.067	-6.642	-7.277	-0.23942917
	9.00	2.30851316	2.2531	3.6628	3.5266	0.1805	-4.387	1.473	-0.138	-1.738	-2.965	-4.545	-6.102	-6.665	-7.318	-0.23942393
	9.00	2.30855012	2.2503	3.6749	3.5253	0.1626	-4.417	1.482	-0.114	-1.716	-2.953	-4.554	-6.137	-6.688	-7.359	-0.23941875
	9.00	2.30858707	2.2474	3.6869	3.5240	0.1447	-4.447	1.491	-0.090	-1.693	-2.942	-4.562	-6.172	-6.711	-7.400	-0.23941358
	9.00	2.30862379	2.2444	3.6989	3.5226	0.1267	-4.477	1.500	-0.066	-1.670	-2.930	-4.570	-6.207	-6.734	-7.441	-0.23940844
	9.00	2.30866027	2.2412	3.7110	3.5213	0.1087	-4.507	1.509	-0.043	-1.647	-2.918	-4.579	-6.243	-6.757	-7.482	-0.23940333
	9.00	2.30869651	2.2379	3.7230	3.5200	0.0907	-4.538	1.518	-0.019	-1.624	-2.907	-4.587	-6.278	-6.780	-7.523	-0.23939826
	9.00	2.30873251	2.2345	3.7350	3.5186	0.0727	-4.568	1.527	0.005	-1.601	-2.895	-4.595	-6.313	-6.803	-7.564	-0.23939322
	9.00	2.30876827	2.2309	3.7471	3.5173	0.0546	-4.598	1.537	0.029	-1.578	-2.883	-4.604	-6.348	-6.826	-7.605	-0.23938821
	9.00	2.30880380	2.2271	3.7591	3.5160	0.0365	-4.628	1.546	0.053	-1.555	-2.872	-4.612	-6.383	-6.849	-7.646	-0.23938324
	9.00	2.30883908	2.2232	3.7711	3.5146	0.0183	-4.658	1.555	0.076	-1.532	-2.860	-4.620	-6.418	-6.872	-7.687	-0.23937830
	9.00	2.30887389	2.2191	3.7832	3.5133	0.0002	-4.688	1.564	0.100	-1.509	-2.848	-4.629	-6.453	-6.895	-7.727	-0.23937343
	9.00	2.30890894	2.2148	3.7952	3.5119	-0.0181	-4.718	1.573	0.123	-1.487	-2.837	-4.638	-6.488	-6.918	-7.768	-0.23936853
	9.00	2.30894327	2.2104	3.8072	3.5106	-0.0363	-4.748	1.571	0.124	-1.486	-2.840	-4.658	-6.522	-6.954	-7.803	-0.23936372
	9.00	2.30897784	2.2057	3.8192	3.5093	-0.0546	-4.778	1.569	0.124	-1.486	-2.842	-4.679	-6.556	-6.990	-7.839	-0.23935888
	9.00	2.30901170	2.2009	3.8312	3.5079	-0.0729	-4.808	1.567	0.125	-1.486	-2.845	-4.700	-6.590	-7.026	-7.874	-0.23935414
	9.00	2.30904579	2.1958	3.8433	3.5066	-0.0913	-4.838	1.565	0.126	-1.485	-2.848	-4.721	-6.624	-7.062	-7.909	-0.23934937
	9.00	2.30907917	2.1905	3.8553	3.5052	-0.1098	-4.868	1.563	0.126	-1.485	-2.850	-4.741	-6.658	-7.098	-7.945	-0.23934470
	9.00	2.30911255	2.1849	3.8673	3.5039	-0.1283	-4.898	1.562	0.127	-1.485	-2.853	-4.762	-6.692	-7.134	-7.980	-0.23934003
	9.00	2.30914569	2.1791	3.8793	3.5026	-0.1468	-4.928	1.560	0.127	-1.484	-2.855	-4.783	-6.726	-7.170	-8.015	-0.23933539
	9.00	2.30917859	2.1731	3.8914	3.5012	-0.1654	-4.958	1.558	0.128	-1.484	-2.858	-4.803	-6.760	-7.206	-8.051	-0.23933079
	9.00	2.30921125	2.1668	3.9034	3.4999	-0.1841	-4.988	1.556	0.129	-1.483	-2.860	-4.824	-6.794	-7.242	-8.086	-0.23932622
	9.00	2.30924368	2.1602	3.9154	3.4985	-0.2028	-5.019	1.554	0.129	-1.483	-2.863	-4.845	-6.828	-7.278	-8.121	-0.23932168
	9.00	2.30927587	2.1533	3.9274	3.4972	-0.2216	-5.049	1.552	0.130	-1.482	-2.866	-4.865	-6.862	-7.313	-8.157	-0.23931718
	9.00	2.30930758	2.1461	3.9394	3.4958	-0.2405	-5.079	1.551	0.131	-1.482	-2.868	-4.886	-6.896	-7.349	-8.192	-0.23931274
	9.00	2.30933928	2.1386	3.9515	3.4945	-0.2594	-5.109	1.549	0.132	-1.481	-2.870	-4.907	-6.930	-7.385	-8.228	-0.23930831
	9.00	2.30937076	2.1308	3.9635	3.4931	-0.2784	-5.139	1.547	0.133	-1.481	-2.873	-4.927	-6.964	-7.421	-8.263	-0.23930391
	9.00	2.30940199	2.1225	3.9755	3.4918	-0.2975	-5.169	1.546	0.133	-1.480	-2.875	-4.948	-6.998	-7.457	-8.298	-0.23929954
	9.00	2.30943298	2.1140	3.9875	3.4904	-0.3167	-5.199	1.544	0.134	-1.479	-2.878	-4.969	-7.032	-7.493	-8.334	-0.23929520
	9.00	2.30946350	2.1050	3.9995	3.4891	-0.3360	-5.229	1.542	0.135	-1.479	-2.880	-4.989	-7.066	-7.529	-8.369	-0.23929093
	9.00	2.30949402	2.0954	4.0115	3.4877	-0.3554	-5.259	1.541	0.136	-1.478	-2.882	-5.010	-7.100	-7.565	-8.404	-0.23928666
	9.00	2.30952430	2.0826	4.0235	3.4863	-0.3755	-5.289	1.539	0.138	-1.477	-2.884	-5.030	-7.134	-7.601	-8.440	-0.23928243
	9.00	2.30955386	2.0611	4.0354	3.4850	-0.3975	-5.319	1.539	0.139	-1.475	-2.886	-5.050	-7.168	-7.637	-8.475	-0.23927829
	9.00	2.30957770	2.0301	4.0451	3.4838	-0.4185	-5.343	1.539	0.142	-1.473	-2.886	-5.066	-7.196	-7.666	-8.504	-0.23927496
	9.00	2.30960250	1.9638	4.0552	3.4824	-0.4484	-5.368	1.543	0.148	-1.467	-2.883	-5.082	-7.225	-7.697	-8.534	-0.23927149
	9.00	2.30961704	1.8738	4.0612	3.4814	-0.4788	-5.383	1.549	0.156	-1.459	-2.878	-5.090	-7.243	-7.717	-8.553	-0.23926946
	9.00	2.30962276	1.7845	4.0635	3.4808	-0.5047	-5.389	1.556	0.164	-1.451	-2.871	-5.091	-7.251	-7.725	-8.561	-0.23926866
	9.00	2.30962491	1.7085	4.0643	3.4804	-0.5261	-5.391	1.562	0.172	-1.444	-2.865	-5.091	-7.254	-7.729	-8.565	-0.23926836
	9.00	2.30962682	1.6241	4.0649	3.4800	-0.5505	-5.392	1.570	0.180	-1.435	-2.857	-5.089	-7.257	-7.732	-8.568	-0.23926809
	9.00	2.30962896	1.5342	4.0655	3.4795	-0.5777	-5.394	1.579	0.190	-1.426	-2.849	-5.087	-7.260	-7.736	-8.572	-0.23926779
	9.00	2.30963087	1.4184	4.0661	3.4788	-0.6150	-5.395	1.591	0.203	-1.413	-2.837	-5.084	-7.263	-7.740	-8.575	-0.23926752
	9.00	2.30963302	1.2952	4.0666	3.4781	-0.6579	-5.397	1.605	0.219	-1.398	-2.823	-5.080	-7.266	-7.745	-8.580	-0.23926722
	9.00	2.30963492	1.1719	4.0672	3.4773	-0.7051	-5.398	1.620	0.235	-1.381	-2.808	-5.076	-7.270	-7.750	-8.584	-0.23926696
	9.00	2.30963707	1.0483	4.0677	3.4764	-0.7576	-5.399	1.638	0.254	-1.362	-2.791	-5.071	-7.274	-7.755	-8.589	-0.23926666
	9.00	2.30963898	0.9227	4.0683	3.4754	-0.8177	-5.401	1.657	0.276	-1.341	-2.772	-5.066	-7.279	-7.761	-8.595	-0.23926639
	9.00	2.30964112	0.7982	4.0688	3.4743	-0.8857	-5.402	1.680	0.300	-1.316	-2.750	-5.059	-7.283	-7.767	-8.600	-0.23926609
	9.00	2.30964303	0.6732	4.0694	3.4729	-0.9655	-5.403	1.706	0.329	-1.288	-2.725	-5.051	-7.289	-7.774	-8.607	-0.23926582
	9.00	2.30964303	0.6718	4.0694	3.4729	-0.9664	-5.403	1.706	0.330	-1.287	-2.725	-5.051	-7.289	-7.774	-8.607	-0.23926582
#	Isochrone	Z = 0.01900		Age = 	1.122e+09 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	Mbol 	Mu 	Mb 	Mv 	Mr 	Mi 	Mj 	Mh 	Mk 	Flum
	9.05	0.15000001	0.1500	-2.5103	3.5184	5.1440	11.046	15.679	14.470	12.908	11.811	10.554	9.186	8.486	8.225	-9.59274740
	9.05	0.20000000	0.2000	-2.2350	3.5400	5.0800	10.357	14.673	13.492	11.991	10.956	9.810	8.596	7.871	7.668	-6.50542581
	9.05	0.25000000	0.2500	-2.0460	3.5514	5.0337	9.885	14.001	12.821	11.356	10.361	9.291	8.183	7.429	7.227	-4.81334753
	9.05	0.30000001	0.3000	-1.8958	3.5606	4.9993	9.510	13.461	12.273	10.836	9.876	8.871	7.856	7.070	6.857	-3.76315853
	9.05	0.34999999	0.3500	-1.7665	3.5692	4.9714	9.186	13.008	11.806	10.387	9.452	8.502	7.567	6.746	6.523	-3.05614800
	9.05	0.40000001	0.4000	-1.6222	3.5769	4.9158	8.825	12.533	11.342	9.940	9.029	8.127	7.230	6.404	6.181	-2.55202682
	9.05	0.40327016	0.4033	-1.6135	3.5775	4.9132	8.804	12.503	11.315	9.915	9.005	8.108	7.209	6.387	6.165	-2.52412885
